date,sku_id,units_sold,selling_price,gross_revenue,promo_flag,discount_pct,month,week_of_year,day_of_week,is_weekend,is_festival_month,is_payday_period,season_tag,holiday_flag,weather_index,campaign_intensity,platform_traffic_source,traffic_index,competitor_price_index,competitor_stockout_flag,bundle_offer_flag,stock_visibility_score,rating_score,review_volume,product_visibility_rank
10/2/24,SKU0033,25,678.9,16972.5,0,0.061,10,40,2,0,1,1,festive,0,1.0144661127144177,0,affiliate,1.1453680363866408,1.0118808732020868,0,0,0.8718932175014668,3.32,293,88
10/3/24,SKU0033,31,689.96,21388.76,0,0.0457,10,40,3,0,1,1,festive,0,1.0438972891564953,0,organic,1.1220174775637277,0.9702916859057487,0,0,0.8861131089514384,3.32,293,21
10/4/24,SKU0033,26,711.36,18495.36,0,0.0161,10,40,4,0,1,1,festive,0,0.7635155925734225,0,affiliate,1.1840298725950822,1.0233262522219508,0,0,0.7575852305517305,3.32,293,65
10/5/24,SKU0033,38,715.7,27196.6,0,0.0101,10,40,5,1,1,1,festive,0,0.7751760334516253,1,paid,1.231650362,1.007392118172258,0,1,0.8705579567043266,3.32,293,6
10/6/24,SKU0033,43,635.3,27317.9,1,0.1213,10,40,6,1,1,1,festive,0,0.9996443918871557,1,paid,1.2036471342819706,0.995259505,0,0,0.7392623206021043,3.32,293,15
10/7/24,SKU0033,33,721.99,23825.67,0,0.0014,10,41,0,0,1,1,festive,0,0.9313582635774857,2,organic,1.0715650435581516,1.0118468608941327,0,0,0.8560297830495495,3.32,293,73
10/8/24,SKU0033,27,683.96,18466.92,0,0.054,10,41,1,0,1,0,festive,1,1.0584491336089867,0,affiliate,1.150687147264779,0.9733695089645625,0,0,0.7930683453485549,3.32,293,62
10/9/24,SKU0033,25,665.02,16625.5,0,0.0802,10,41,2,0,1,0,festive,0,0.8346286660521907,0,organic,1.1507559241053895,0.9963877967912049,0,1,0.7825253266195887,3.32,293,111
10/10/24,SKU0033,38,516.73,19635.74,1,0.2853,10,41,3,0,1,0,festive,0,1.1579573507383114,1,organic,1.1681744009914707,0.9778337459195466,0,0,0.7428124457547269,3.32,293,47
10/11/24,SKU0033,28,665.96,18646.88,0,0.0789,10,41,4,0,1,0,festive,0,1.2036210690492681,0,organic,1.1641474376135086,0.9985002669077157,1,0,0.7539277211999946,3.32,293,27
10/12/24,SKU0033,28,717.87,20100.36,0,0.0071,10,41,5,1,1,0,festive,0,0.7679642060463074,0,affiliate,1.2360626242317718,0.9870027926715245,0,0,0.8080516860086254,3.32,293,30
10/13/24,SKU0033,33,652.44,21530.52,0,0.0976,10,41,6,1,1,0,festive,0,1.0367706288860048,0,organic,1.1935516785461333,0.9765987058326442,1,0,0.868785595,3.32,293,16
10/14/24,SKU0033,26,658.36,17117.36,0,0.0894,10,42,0,0,1,0,festive,0,0.9581164602937978,0,paid,1.078913927001148,0.9788032373625096,0,0,0.8387980089233785,3.32,293,24
10/15/24,SKU0033,27,678.25,18312.75,0,0.0619,10,42,1,0,1,0,festive,0,1.2163909626987994,0,affiliate,1.2040605823892747,1.0056734438751143,0,0,0.8654326509649346,3.32,293,11
10/16/24,SKU0033,46,500.03,23001.38,1,0.3084,10,42,2,0,1,0,festive,0,1.033874407981823,2,paid,1.208462070730039,0.9844381762896399,0,0,0.7913551923810586,3.32,293,29
10/17/24,SKU0033,26,700.95,18224.7,0,0.0305,10,42,3,0,1,0,festive,0,1.1429877894113034,1,paid,1.1670174972689906,0.9749792048608211,0,0,0.8541452553045422,3.32,293,70
10/18/24,SKU0033,22,719.31,15824.82,0,0.0051,10,42,4,0,1,0,festive,0,0.9885594564514826,0,affiliate,1.1018992568631176,1.0017790531920168,0,0,0.757461935,3.32,293,90
10/19/24,SKU0033,27,665.3,17963.1,0,0.0798,10,42,5,1,1,0,festive,0,1.0471283782657201,0,organic,1.2251405569282454,1.0072326921358987,0,0,0.7355827114315037,3.32,293,86
10/20/24,SKU0033,21,663.35,13930.35,0,0.0825,10,42,6,1,1,0,festive,0,1.3199240091915172,0,organic,1.198437520255905,0.9967488004586339,0,1,0.8029899052259628,3.32,293,86
10/21/24,SKU0033,42,483.61,20311.62,1,0.3311,10,43,0,0,1,0,festive,0,1.3114541442347936,2,paid,1.1132298606305526,0.9733235091025534,0,0,0.7229871089472877,3.32,293,90
10/22/24,SKU0033,27,692.42,18695.34,0,0.0423,10,43,1,0,1,0,festive,0,0.745534875,0,organic,1.1715989430190796,1.0222153197004746,0,0,0.776794928,3.32,293,34
10/23/24,SKU0033,44,405.68,17849.92,1,0.4389,10,43,2,0,1,0,festive,0,1.0571865550033777,1,affiliate,1.2292322572034458,0.9983703744376282,0,0,0.7325111886477425,3.32,293,57
10/24/24,SKU0033,29,673.62,19534.98,0,0.0683,10,43,3,0,1,0,festive,0,1.0361933769044056,0,paid,1.1545118624475692,1.0278472353153396,0,0,0.8765346701148569,3.32,293,45
10/25/24,SKU0033,29,685.4,19876.6,0,0.052,10,43,4,0,1,1,festive,0,0.8389322591781343,0,affiliate,1.1495048345168979,0.9972841485028566,0,0,0.7127092877327824,3.32,293,70
10/26/24,SKU0033,27,655.47,17697.69,0,0.0934,10,43,5,1,1,1,festive,0,0.8847990328482552,0,affiliate,1.1673662524237955,1.018088991356463,0,0,0.8777868146344266,3.32,293,60
10/27/24,SKU0033,39,627.13,24458.07,1,0.1326,10,43,6,1,1,1,festive,0,1.0277407172669757,0,paid,1.1875598515099501,0.9662543012006564,1,0,0.6763630440414282,3.32,293,107
10/28/24,SKU0033,24,687.79,16506.96,0,0.0487,10,44,0,0,1,1,festive,0,1.1434004202196895,0,affiliate,1.206021637083555,0.9921501442579603,0,0,0.7483746056276624,3.32,293,117
10/29/24,SKU0033,24,661.76,15882.24,0,0.0847,10,44,1,0,1,1,festive,0,1.0784669615346194,0,organic,1.141375744773364,0.9904119821030939,0,0,0.7736293176246054,3.32,293,94
10/30/24,SKU0033,24,703.7,16888.8,0,0.0267,10,44,2,0,1,1,festive,0,0.9371898267806595,0,organic,1.1336271111035654,1.0347082164610033,0,0,0.8246705835155128,3.32,293,69
10/31/24,SKU0033,27,680.85,18382.95,0,0.0583,10,44,3,0,1,1,festive,1,0.8408251734013991,0,organic,1.1345663057195792,0.9880380038225475,0,0,0.7910722608417798,3.32,293,96
11/1/24,SKU0033,33,681.57,22491.81,0,0.0573,11,44,4,0,1,1,festive,0,0.686006332,1,affiliate,1.1598618239711667,0.9746992380126026,0,1,0.7301638275217234,3.32,293,38
11/2/24,SKU0033,29,693.28,20105.12,0,0.0411,11,44,5,1,1,1,festive,0,1.231001620140147,0,affiliate,1.1672621490224362,0.9887167234406274,0,0,0.7807640301931582,3.32,293,72
11/3/24,SKU0033,30,652.8,19584,0,0.0971,11,44,6,1,1,1,festive,0,0.9164881190982733,0,organic,1.2141053889984987,0.9843852833084644,0,0,0.7852429775806484,3.32,293,112
11/4/24,SKU0033,36,666.82,24005.52,0,0.0777,11,45,0,0,1,1,festive,0,0.8710853302322847,1,paid,1.1256981514370492,0.9988515396449328,0,0,0.8049598797054675,3.32,293,14
11/5/24,SKU0033,32,708.18,22661.76,0,0.0205,11,45,1,0,1,1,festive,0,1.0506440780504929,0,organic,1.1697149946588605,0.9795242921136231,0,1,0.7700437423262925,3.32,293,45
11/6/24,SKU0033,27,704.92,19032.84,0,0.025,11,45,2,0,1,1,festive,0,0.9871156825984706,0,paid,1.2015752109850857,0.9803375239502218,0,0,0.8238718246450236,3.32,293,53
11/7/24,SKU0033,43,488.53,21006.79,1,0.3243,11,45,3,0,1,1,festive,0,0.9975012707030384,2,organic,1.134418097468324,1.0143934276393027,0,0,0.7503118085093693,3.32,293,99
11/8/24,SKU0033,28,697.26,19523.28,0,0.0356,11,45,4,0,1,0,festive,0,1.0985754207177572,0,paid,1.1602736180276783,0.9542462200786985,1,1,0.8334624895461246,3.32,293,116
11/9/24,SKU0033,32,713.46,22830.72,0,0.0132,11,45,5,1,1,0,festive,0,0.9270673545512661,0,organic,1.2260478544071454,1.0137489168325666,1,1,0.8005993892819842,3.32,293,81
11/10/24,SKU0033,40,525.69,21027.6,1,0.2729,11,45,6,1,1,0,festive,0,0.8413464244882175,0,organic,1.2208581962825258,1.018715286577154,0,0,0.8125357630493639,3.32,293,24
11/11/24,SKU0033,24,700.73,16817.52,0,0.0308,11,46,0,0,1,0,festive,0,0.9786190851763306,0,paid,1.166056188434346,1.0186275999591636,0,0,0.7630748638307921,3.32,293,88
11/12/24,SKU0033,35,420.42,14714.7,1,0.4185,11,46,1,0,1,0,festive,0,1.0098378988747236,0,organic,1.189461767,0.9663137871426242,0,0,0.8029233049590735,3.32,293,27
11/13/24,SKU0033,28,718.88,20128.64,0,0.0057,11,46,2,0,1,0,festive,0,0.8367349220930197,0,paid,1.077010795830949,0.9698624532392454,0,0,0.7547968944146228,3.32,293,20
11/14/24,SKU0033,46,376.61,17324.06,1,0.4791,11,46,3,0,1,0,festive,0,0.8342302580396556,2,affiliate,1.1456314140941393,0.9968133293992993,1,0,0.8183853648627404,3.32,293,111
11/15/24,SKU0033,22,678.82,14934.04,0,0.0611,11,46,4,0,1,0,festive,0,0.842892593,0,affiliate,1.1218029134281138,1.0005407963815234,0,0,0.7653288964617818,3.32,293,107
11/16/24,SKU0033,31,676.29,20964.99,0,0.0646,11,46,5,1,1,0,festive,0,1.1223731816312414,0,affiliate,1.2122340489289491,0.9680658658952603,0,1,0.7386114191582477,3.32,293,50
11/17/24,SKU0033,31,673.33,20873.23,0,0.0687,11,46,6,1,1,0,festive,0,1.2076617849049234,0,affiliate,1.2413630203606636,1.0215751425640476,0,0,0.878682408,3.32,293,7
11/18/24,SKU0033,39,505.45,19712.55,1,0.3009,11,47,0,0,1,0,festive,0,1.1910220476010185,0,affiliate,1.1581555730324893,1.033211123642268,0,0,0.8333585324659586,3.32,293,110
11/19/24,SKU0033,34,662.12,22512.08,0,0.0842,11,47,1,0,1,0,festive,0,0.863031501,1,affiliate,1.1337598701203948,0.9868424845507601,0,0,0.9941473636785187,3.32,293,31
11/20/24,SKU0033,26,693.57,18032.82,0,0.0407,11,47,2,0,1,0,festive,0,0.8959447622393883,1,organic,1.1687505483009466,0.992504381,0,0,0.7786814376555748,3.32,293,80
11/21/24,SKU0033,29,704.49,20430.21,0,0.0256,11,47,3,0,1,0,festive,1,0.8084176256627039,0,organic,1.221701537984736,1.035446901,0,0,0.7358681757047434,3.32,293,96
11/22/24,SKU0033,26,719.96,18718.96,0,0.0042,11,47,4,0,1,0,festive,0,1.275497086511891,0,paid,1.1439337457211387,1.0060431735477968,0,0,0.7041962825536412,3.32,293,39
11/23/24,SKU0033,27,697.19,18824.13,0,0.0357,11,47,5,1,1,0,festive,1,0.9273658968578951,0,paid,1.1958194656287533,1.0057525198484696,0,0,0.8424731702880702,3.32,293,110
11/24/24,SKU0033,29,672.53,19503.37,0,0.0698,11,47,6,1,1,0,festive,0,0.9943678702000686,2,organic,1.214400132621577,1.0032985387715638,0,0,0.7649158333112611,3.32,293,92
11/25/24,SKU0033,33,713.31,23539.23,0,0.0134,11,48,0,0,1,1,festive,0,0.9286100951345264,0,organic,1.1472568136278556,0.9593952119189275,1,1,0.7592351874168528,3.32,293,14
11/26/24,SKU0033,28,654.24,18318.72,0,0.0951,11,48,1,0,1,1,festive,0,1.0251229467146152,0,paid,1.1797838670375707,0.9791534737525602,0,0,0.8242354230550711,3.32,293,10
11/27/24,SKU0033,27,708.83,19138.41,0,0.0196,11,48,2,0,1,1,festive,0,0.8427071728899144,0,affiliate,1.1157650308084164,1.0259673117973838,0,0,0.711862777,3.32,293,72
11/28/24,SKU0033,42,666.9,28009.8,0,0.0776,11,48,3,0,1,1,festive,0,0.9069437771483212,2,paid,1.1340824626203843,0.9765640007181164,1,0,0.8067459129104991,3.32,293,3
11/29/24,SKU0033,26,676.44,17587.44,0,0.0644,11,48,4,0,1,1,festive,0,0.8631832612439377,0,affiliate,1.078164372,1.0215193142786831,0,0,0.8107061303964187,3.32,293,115
11/30/24,SKU0033,47,436.84,20531.48,1,0.3958,11,48,5,1,1,1,festive,0,0.6452272220728563,0,organic,1.2028901020571758,1.0123021548774565,1,1,0.790964204,3.32,293,22
12/1/24,SKU0033,30,657.86,19735.8,0,0.0901,12,48,6,1,1,1,festive,0,1.0381699093269616,1,affiliate,1.2073187852223979,0.9819046498558754,0,0,0.8399370668312763,3.32,293,75
12/2/24,SKU0033,33,693.21,22875.93,0,0.0412,12,49,0,0,1,1,festive,0,1.1107020233972933,0,paid,1.1284929277219549,1.0149899095831332,0,0,0.8010511816936584,3.32,293,25
12/3/24,SKU0033,41,552.52,22653.32,1,0.2358,12,49,1,0,1,1,festive,0,1.1454964790621651,0,affiliate,1.1244339251976048,1.0102209358820482,0,0,0.8191549876980414,3.32,293,68
12/4/24,SKU0033,27,706.59,19077.93,0,0.0227,12,49,2,0,1,1,festive,0,1.2338592429193733,0,organic,1.1586096551735139,1.0380152901791504,0,1,0.8508214659164655,3.32,293,44
12/5/24,SKU0033,29,650.84,18874.36,0,0.0998,12,49,3,0,1,1,festive,1,1.1424602620159265,0,affiliate,1.2318102404500992,1.0030543214245953,0,0,0.7986454992811679,3.32,293,119
12/6/24,SKU0033,29,722.42,20950.18,0,0.0008,12,49,4,0,1,1,festive,0,0.9891612215523412,0,affiliate,1.1115743260247972,1.002979591251484,0,0,0.8034551354975524,3.32,293,72
12/7/24,SKU0033,28,666.03,18648.84,0,0.0788,12,49,5,1,1,1,festive,0,1.0814460499767373,0,affiliate,1.2142176891197736,0.977569774,0,0,0.8045099313492527,3.32,293,78
12/8/24,SKU0033,26,711.5,18499,0,0.0159,12,49,6,1,1,0,festive,0,0.9203309494370988,0,paid,1.1941403495001395,1.0385122518701535,0,0,0.8106953651757645,3.32,293,58
12/9/24,SKU0033,32,522.3,16713.6,1,0.2776,12,50,0,0,1,0,festive,0,1.118898712030745,0,paid,1.074354079677318,0.955728233,0,0,0.7100366456912897,3.32,293,62
12/10/24,SKU0033,27,680.2,18365.4,0,0.0592,12,50,1,0,1,0,festive,0,0.9569047092651156,0,affiliate,1.1772484223193596,1.0024041154561218,0,0,0.792775948,3.32,293,85
12/11/24,SKU0033,42,420.5,17661,1,0.4184,12,50,2,0,1,0,festive,0,0.6512404292638427,2,paid,1.1541252548761247,1.0073018480719076,0,0,0.814599244,3.32,293,90
12/12/24,SKU0033,39,431.12,16813.68,1,0.4037,12,50,3,0,1,0,festive,0,0.9952677575802966,2,affiliate,1.127965258106929,1.0085882150625467,0,0,0.8184837565980431,3.32,293,80
12/13/24,SKU0033,25,691.62,17290.5,0,0.0434,12,50,4,0,1,0,festive,0,1.0091813802070964,0,paid,1.1468481003742717,1.0089316610428722,0,1,0.8026106773899845,3.32,293,56
12/14/24,SKU0033,43,430.33,18504.19,1,0.4048,12,50,5,1,1,0,festive,0,0.8237349219083283,1,organic,1.181402207650912,0.9984156252348846,0,0,0.8335298818260579,3.32,293,75
12/15/24,SKU0033,30,676.94,20308.2,0,0.0637,12,50,6,1,1,0,festive,0,1.0711257912841297,2,paid,1.241456157755399,1.032484899340457,0,1,0.8646268175966187,3.32,293,108
12/16/24,SKU0033,22,701.09,15423.98,0,0.0303,12,51,0,0,1,0,festive,0,1.1780489774357774,0,affiliate,1.1247127155780423,1.022979372851044,0,0,0.8270829812362894,3.32,293,116
12/17/24,SKU0033,31,673.91,20891.21,0,0.0679,12,51,1,0,1,0,festive,0,0.826584974,0,organic,1.1010092447078923,1.0197805944576925,1,0,0.7917292770727892,3.32,293,25
12/18/24,SKU0033,27,667.18,18013.86,0,0.0772,12,51,2,0,1,0,festive,0,1.1133940014246337,0,affiliate,1.1485367432402074,1.0488562644924408,0,0,0.7262701513864895,3.32,293,110
12/19/24,SKU0033,27,659.88,17816.76,0,0.0873,12,51,3,0,1,0,festive,0,1.130107719993917,0,organic,1.128942626984157,0.9860904146223757,1,0,0.73253466,3.32,293,37
12/20/24,SKU0033,35,619.1,21668.5,1,0.1437,12,51,4,0,1,0,festive,0,0.8574423165283706,0,organic,1.202867114317475,0.9957468087141021,0,0,0.813711153,3.32,293,25
12/21/24,SKU0033,34,576.3,19594.2,1,0.2029,12,51,5,1,1,0,festive,0,0.9335359485420411,1,organic,1.1939313463934598,1.0036799820114823,0,0,0.8220004250091064,3.32,293,108
12/22/24,SKU0033,30,709.48,21284.4,0,0.0187,12,51,6,1,1,0,festive,1,0.8360199662296448,0,affiliate,1.239896179928655,0.9728809017634559,0,0,0.756550983,3.32,293,7
12/23/24,SKU0033,30,718.66,21559.8,0,0.006,12,52,0,0,1,0,festive,0,0.9131927369853479,0,paid,1.1463194303217294,1.0241575175692161,0,1,0.8147219590736289,3.32,293,14
12/24/24,SKU0033,45,449.06,20207.7,1,0.3789,12,52,1,0,1,0,festive,0,0.9924992258761905,2,affiliate,1.1065009599581808,0.9915494714342145,0,0,0.757134334,3.32,293,44
12/25/24,SKU0033,27,704.78,19029.06,0,0.0252,12,52,2,0,1,1,festive,0,1.1749327764454687,0,paid,1.2207326819784885,1.002090384008877,0,1,0.7242350957520532,3.32,293,97
12/26/24,SKU0033,24,666.68,16000.32,0,0.0779,12,52,3,0,1,1,festive,0,0.9041624858723732,0,paid,1.130591108495298,1.008002381255584,0,0,0.7681076939641533,3.32,293,86
12/27/24,SKU0033,24,680.34,16328.16,0,0.059,12,52,4,0,1,1,festive,0,0.7667990563651299,0,paid,1.1357346209221706,0.9996639480452569,0,1,0.7877952415430542,3.32,293,117
12/28/24,SKU0033,45,451.44,20314.8,1,0.3756,12,52,5,1,1,1,festive,0,0.5283319713713774,1,organic,1.2392534395246702,0.980319544,0,0,0.8071005388063183,3.32,293,79
12/29/24,SKU0033,47,580.28,27273.16,1,0.1974,12,52,6,1,1,1,festive,0,0.8995816139620857,2,affiliate,1.2381062346532121,1.0063642442388263,0,0,0.67159682,3.32,293,38
12/30/24,SKU0033,32,693.72,22199.04,0,0.0405,12,1,0,0,1,1,festive,0,0.8029823202605204,0,paid,1.1681172966886086,0.9772663556493577,0,0,0.8455120320279867,3.32,293,56
12/31/24,SKU0033,21,670.44,14079.24,0,0.0727,12,1,1,0,1,1,festive,0,1.0278365321401044,0,organic,1.1658088265493864,1.0005523128113676,0,0,0.7383902650157977,3.32,293,115
1/1/24,SKU0034,43,552.55,23759.65,1,0.3575,1,1,0,0,0,1,winter,0,1.033049540208299,1,affiliate,1.0282201687674113,1.0398965834437546,0,0,0.7444789328154389,4.53,446,100
1/2/24,SKU0034,38,807.45,30683.1,0,0.0611,1,1,1,0,0,1,winter,0,1.0758639696118915,0,organic,1.0001235622323663,1.0342134112510981,0,0,0.7134387772190904,4.53,446,32
1/3/24,SKU0034,38,792.66,30121.08,0,0.0783,1,1,2,0,0,1,winter,0,0.7767387698897935,0,paid,1.0421574613247984,1.0198001608003204,0,0,0.648910011,4.53,446,44
1/4/24,SKU0034,32,800.4,25612.8,0,0.0693,1,1,3,0,0,1,winter,0,1.0292301198538416,0,paid,0.9980359377737498,1.0046566600502917,0,0,0.707039298,4.53,446,69
1/5/24,SKU0034,42,651.62,27368.04,1,0.2423,1,1,4,0,0,1,winter,0,1.0936766168423442,1,organic,1.0472198715210046,0.9565714871653648,0,0,0.8039774357442336,4.53,446,99
1/6/24,SKU0034,35,835.06,29227.1,0,0.029,1,1,5,1,0,1,winter,0,0.8940809070869822,1,paid,1.0736895305001666,1.0083728407164971,0,0,0.6712431005920243,4.53,446,69
1/7/24,SKU0034,38,848.48,32242.24,0,0.0134,1,1,6,1,0,1,winter,0,1.0607481402863674,1,organic,1.0093307088742898,0.9915346670002744,0,1,0.7389486552361328,4.53,446,16
1/8/24,SKU0034,42,472.05,19826.1,1,0.4511,1,2,0,0,0,0,winter,0,0.9428760623036447,2,affiliate,0.9908323216933634,1.0374524976298076,0,0,0.7515660408164282,4.53,446,99
1/9/24,SKU0034,51,530.19,27039.69,1,0.3835,1,2,1,0,0,0,winter,0,1.1500760127035083,2,affiliate,1.0463869030169157,0.9983709404085781,1,0,0.7316561534245397,4.53,446,67
1/10/24,SKU0034,29,832.39,24139.31,0,0.0321,1,2,2,0,0,0,winter,0,1.1662628179092844,0,paid,1.0080618436075337,0.9964623834552813,0,0,0.8032251803791314,4.53,446,70
1/11/24,SKU0034,38,776.75,29516.5,0,0.0968,1,2,3,0,0,0,winter,0,0.9197825359514435,1,organic,0.9839905185971916,0.9949327631674937,0,0,0.755340723,4.53,446,10
1/12/24,SKU0034,39,852.35,33241.65,0,0.0089,1,2,4,0,0,0,winter,0,1.2194383883717295,1,paid,1.002507824661964,1.0130982115634326,0,0,0.7815925817575508,4.53,446,18
1/13/24,SKU0034,36,853.72,30733.92,0,0.0073,1,2,5,1,0,0,winter,1,0.9714879554851802,0,affiliate,1.0843433843685577,0.9945673473171041,0,0,0.7696424361473374,4.53,446,74
1/14/24,SKU0034,35,788.96,27613.6,0,0.0826,1,2,6,1,0,0,winter,0,1.309291684,0,paid,1.0611648617256222,1.0148260148264292,0,0,0.7373794368709927,4.53,446,36
1/15/24,SKU0034,35,779.85,27294.75,0,0.0932,1,3,0,0,0,0,winter,0,0.9262668677703779,0,affiliate,0.9941588988321418,1.0292233771627495,0,0,0.7686233064514598,4.53,446,12
1/16/24,SKU0034,39,789.05,30772.95,0,0.0825,1,3,1,0,0,0,winter,1,1.0095634471060828,0,paid,0.9491431909701846,1.0046894849994457,0,0,0.8790060603467467,4.53,446,14
1/17/24,SKU0034,31,857.68,26588.08,0,0.0027,1,3,2,0,0,0,winter,0,1.031978412737603,1,affiliate,1.0502708081973238,1.017197185872488,0,0,0.7218295611890595,4.53,446,102
1/18/24,SKU0034,37,576.29,21322.73,1,0.3299,1,3,3,0,0,0,winter,0,0.8873805928201056,1,paid,0.9721030232198772,1.0156169238281882,0,0,0.5840448293318051,4.53,446,52
1/19/24,SKU0034,31,847.36,26268.16,0,0.0147,1,3,4,0,0,0,winter,0,0.7411930707593404,0,affiliate,1.031697727424215,1.0159643356891215,0,0,0.7501742887718064,4.53,446,7
1/20/24,SKU0034,30,784.84,23545.2,0,0.0874,1,3,5,1,0,0,winter,0,0.880059408,0,paid,1.0034444787970394,0.971142961,0,0,0.7738630096194842,4.53,446,64
1/21/24,SKU0034,29,792.49,22982.21,0,0.0785,1,3,6,1,0,0,winter,0,1.1619408504158775,0,affiliate,1.0333237566455833,0.9864143647403804,0,0,0.7258726125961212,4.53,446,26
1/22/24,SKU0034,36,800.06,28802.16,0,0.0697,1,4,0,0,0,0,winter,0,0.9507000088709824,1,affiliate,0.9739224693459746,1.0096515911284294,1,0,0.7979174501609387,4.53,446,110
1/23/24,SKU0034,43,491.49,21134.07,1,0.4285,1,4,1,0,0,0,winter,0,0.9509940089551484,2,paid,1.0255944245142021,1.0109056334800828,0,0,0.62770027,4.53,446,117
1/24/24,SKU0034,28,794.98,22259.44,0,0.0756,1,4,2,0,0,0,winter,0,1.2275202855163823,0,organic,0.9825753875486677,1.0043154783815338,0,0,0.8052380648980804,4.53,446,101
1/25/24,SKU0034,32,837.21,26790.72,0,0.0265,1,4,3,0,0,1,winter,0,1.0740306688288896,0,affiliate,1.0169610137604312,0.9525463875389327,0,0,0.7072569275503913,4.53,446,112
1/26/24,SKU0034,41,743.73,30492.93,1,0.1352,1,4,4,0,0,1,winter,0,1.1053462537920073,1,organic,1.0522346363130182,0.9816403242362455,0,0,0.7941284152405822,4.53,446,86
1/27/24,SKU0034,38,817.6,31068.8,0,0.0493,1,4,5,1,0,1,winter,0,1.1274172989080233,0,affiliate,1.0536901162688372,0.961393398,0,1,0.7739267202338789,4.53,446,83
1/28/24,SKU0034,42,805.22,33819.24,0,0.0637,1,4,6,1,0,1,winter,0,0.8638873046250062,1,affiliate,1.023287492748904,1.034971631954671,0,0,0.7952395099746447,4.53,446,6
1/29/24,SKU0034,34,806.85,27432.9,0,0.0618,1,5,0,0,0,1,winter,0,1.0187089286785673,0,paid,0.9905042000938041,0.969521108,0,0,0.7302540577052246,4.53,446,76
1/30/24,SKU0034,43,687.91,29580.13,1,0.2001,1,5,1,0,0,1,winter,0,1.0225325337184639,1,affiliate,0.9697525477042872,1.0033195987111676,0,0,0.7382675627023587,4.53,446,4
1/31/24,SKU0034,34,803.93,27333.62,0,0.0652,1,5,2,0,0,1,winter,0,0.9761700080409257,0,paid,1.0251408077194222,1.0172320421288854,0,0,0.7987572750205434,4.53,446,23
2/1/24,SKU0034,38,831.1,31581.8,0,0.0336,2,5,3,0,0,1,winter,0,0.8360452285540636,1,affiliate,1.020889614801167,0.9828580949413903,0,1,0.7458323012705708,4.53,446,28
2/2/24,SKU0034,38,831.02,31578.76,0,0.0337,2,5,4,0,0,1,winter,0,1.0695669632809108,1,organic,1.0090863577047704,0.9748173139034617,0,0,0.7430175742154456,4.53,446,1
2/3/24,SKU0034,47,543,25521,1,0.3686,2,5,5,1,0,1,winter,0,0.7512305755338393,1,paid,1.018176456283676,0.9974350271763389,0,0,0.7722917961157745,4.53,446,20
2/4/24,SKU0034,40,833.25,33330,0,0.0311,2,5,6,1,0,1,winter,0,0.8594399852227582,1,paid,0.9840497798485133,0.956305352,0,1,0.7131775239484585,4.53,446,34
2/5/24,SKU0034,31,779.25,24156.75,0,0.0939,2,6,0,0,0,1,winter,0,0.878599278,0,paid,0.9892765089863333,0.9980291192194629,0,1,0.6522850754785728,4.53,446,98
2/6/24,SKU0034,33,858.11,28317.63,0,0.0022,2,6,1,0,0,1,winter,0,0.9381802468460069,0,paid,0.9901204330810637,0.9869412783988865,0,1,0.7832104492420894,4.53,446,56
2/7/24,SKU0034,31,795.16,24649.96,0,0.0754,2,6,2,0,0,1,winter,0,1.126163889440766,0,paid,0.9706136614514984,1.0079499113700243,0,1,0.6867746860258249,4.53,446,113
2/8/24,SKU0034,30,779.76,23392.8,0,0.0933,2,6,3,0,0,0,winter,0,1.248502064763179,0,organic,0.973053479,0.9596041351469442,0,0,0.6526568330866094,4.53,446,76
2/9/24,SKU0034,32,815.37,26091.84,0,0.0519,2,6,4,0,0,0,winter,0,1.258344298684519,0,affiliate,0.9886228758687109,1.0130208959393496,0,0,0.7768729029102471,4.53,446,85
2/10/24,SKU0034,32,786.38,25164.16,0,0.0856,2,6,5,1,0,0,winter,0,1.1209389067699675,0,organic,1.0735274057676694,1.0198584573931166,0,0,0.7510276572715481,4.53,446,105
2/11/24,SKU0034,35,797.65,27917.75,0,0.0725,2,6,6,1,0,0,winter,0,1.0659540801625451,1,affiliate,0.987233281,0.9826872445426171,0,0,0.7851749196298929,4.53,446,24
2/12/24,SKU0034,31,783.03,24273.93,0,0.0895,2,7,0,0,0,0,winter,0,0.6495176699762857,1,organic,0.985026653,1.007594382562373,0,0,0.767230886,4.53,446,112
2/13/24,SKU0034,28,802.12,22459.36,0,0.0673,2,7,1,0,0,0,winter,0,1.1695179469002288,0,organic,1.0269406973693804,0.999016772,0,0,0.7144697125674964,4.53,446,109
2/14/24,SKU0034,32,844.26,27016.32,0,0.0183,2,7,2,0,0,0,winter,0,1.3943419850312695,0,affiliate,0.9345878073789571,1.0318688632100654,0,0,0.8123427657941764,4.53,446,78
2/15/24,SKU0034,40,552.46,22098.4,1,0.3576,2,7,3,0,0,0,winter,0,1.0679314648987952,1,affiliate,0.9951579353874573,1.0153119563042998,0,0,0.7730390271798805,4.53,446,60
2/16/24,SKU0034,45,441.87,19884.15,1,0.4862,2,7,4,0,0,0,winter,0,1.0351058972144553,1,organic,1.0009383839702468,0.9985724677189157,1,0,0.7120121601874634,4.53,446,116
2/17/24,SKU0034,40,477.64,19105.6,1,0.4446,2,7,5,1,0,0,winter,0,1.104804374027882,1,paid,1.0530965602617717,0.9656780334826757,0,0,0.6682734637314893,4.53,446,103
